DATETIME,gross_pnl_usd
1989-01-02 22:00:00,0.0
1989-01-03 22:00:00,593.175994923535
1989-01-04 22:00:00,333.5465508702047
1989-01-05 22:00:00,190.17751301536632
1989-01-06 22:00:00,-355.69718694118524
1989-01-09 22:00:00,1704.004779683686
1989-01-10 22:00:00,1355.3841698510432
1989-01-11 22:00:00,1270.5754916618412
1989-01-12 22:00:00,596.9235004829328
1989-01-13 22:00:00,-78.10974247887125
1989-01-16 22:00:00,571.3416513739843
1989-01-17 22:00:00,11.119048717732952
1989-01-18 22:00:00,1730.3868154466709
1989-01-19 22:00:00,171.24982564228975
1989-01-20 22:00:00,-1062.2903446794155
1989-01-23 22:00:00,-786.4175227153015
1989-01-24 22:00:00,1814.262733519765
1989-01-25 22:00:00,272.2244922961046
1989-01-26 22:00:00,921.7875462703145
1989-01-27 22:00:00,1479.9404255305012
1989-01-30 22:00:00,2486.4603731974903
1989-01-31 22:00:00,1618.4891239340557
1989-02-01 22:00:00,21771.665277240172
1989-02-02 22:00:00,860.056497034877
1989-02-03 22:00:00,971.7129675592125
1989-02-06 22:00:00,360.5299480701351
1989-02-07 22:00:00,1787.8376927177685
1989-02-08 22:00:00,-221.80219939664482
1989-02-09 22:00:00,378.86203941884884
1989-02-10 22:00:00,-1846.634187487373
1989-02-13 22:00:00,-700.0781045350727
1989-02-14 22:00:00,-1365.9236731097944
1989-02-15 22:00:00,1170.8142820187322
1989-02-16 22:00:00,-2162.8919058131505
1989-02-17 22:00:00,687.9995804345311
1989-02-20 22:00:00,760.5848891779964
1989-02-21 22:00:00,-950.635551950908
1989-02-22 22:00:00,-798.1020418196771
1989-02-23 22:00:00,62.224023487867306
1989-02-24 22:00:00,-1501.0990743271252
1989-02-27 22:00:00,-1349.3071551034575
1989-02-28 22:00:00,-1377.0839798865002
1989-03-01 22:00:00,-1974.4883110399746
1989-03-02 22:00:00,951.1473327279425
1989-03-03 22:00:00,225.33532501487355
1989-03-06 22:00:00,284.73717717005616
1989-03-07 22:00:00,-251.58538105902636
1989-03-08 22:00:00,-359.71398137803305
1989-03-09 22:00:00,-790.6156081574486
1989-03-10 22:00:00,-133.4375603329143
1989-03-13 22:00:00,239.33388532878257
1989-03-14 22:00:00,657.2150640163039
1989-03-15 22:00:00,2468.014625929028
1989-03-16 22:00:00,956.8248590027827
1989-03-17 22:00:00,-1268.5745783795026
1989-03-20 22:00:00,-2996.54946070136
1989-03-21 22:00:00,621.9154819706753
1989-03-22 22:00:00,-680.2158605902907
1989-03-23 22:00:00,322.9905670968935
1989-03-24 22:00:00,-37.87399643627881
1989-03-27 22:00:00,1080.4231762184045
1989-03-28 22:00:00,1566.990601373667
1989-03-29 22:00:00,476.5249048121008
1989-03-30 22:00:00,403.74350689787406
1989-03-31 22:00:00,-134.77912299607652
1989-04-03 22:00:00,-623.5740572899274
1989-04-04 22:00:00,-283.6655249489116
1989-04-05 22:00:00,434.9455454611571
1989-04-06 22:00:00,-929.4417301161883
1989-04-07 22:00:00,1305.2354754074452
1989-04-10 22:00:00,411.32057544296
1989-04-11 22:00:00,908.5728552274619
1989-04-12 22:00:00,668.1579797157342
1989-04-13 22:00:00,-1518.9371583709042
1989-04-14 22:00:00,1287.8950670399026
1989-04-17 22:00:00,1035.7778970503102
1989-04-18 22:00:00,1141.1378928446418
1989-04-19 22:00:00,1561.6782294038844
1989-04-20 22:00:00,-260.83013785858543
1989-04-21 22:00:00,-335.270245055746
1989-04-24 22:00:00,-1843.4820711624625
1989-04-25 22:00:00,687.9253971865211
1989-04-26 22:00:00,614.3038974083772
1989-04-27 22:00:00,223.40698636068697
1989-04-28 22:00:00,1917.811469783783
1989-05-01 22:00:00,21161.157125088645
1989-05-02 22:00:00,362.3125302082644
1989-05-03 22:00:00,465.5366929232742
1989-05-04 22:00:00,674.8928570499563
1989-05-05 22:00:00,1055.8187657791957
1989-05-08 22:00:00,296.85896527577273
1989-05-09 22:00:00,-639.6312374160077
1989-05-10 22:00:00,245.4071424403108
1989-05-11 22:00:00,1515.9615172649383
1989-05-12 22:00:00,2741.835847170898
1989-05-15 22:00:00,2525.2355935568976
1989-05-16 22:00:00,217.99427707542338
1989-05-17 22:00:00,3658.7945182870567
1989-05-18 22:00:00,25.444637584695215
1989-05-19 22:00:00,-604.0591547873827
1989-05-22 22:00:00,1861.0068629367613
1989-05-23 22:00:00,-1734.0836513519457
1989-05-24 22:00:00,745.8336782912372
1989-05-25 22:00:00,-1415.438213911923
1989-05-26 22:00:00,1366.029788093119
1989-05-29 22:00:00,-94.15152989017824
1989-05-30 22:00:00,694.2577712060288
1989-05-31 22:00:00,88.69135267186914
1989-06-01 22:00:00,1704.5782466051985
1989-06-02 22:00:00,-941.329685600197
1989-06-05 22:00:00,-1288.2353088982943
1989-06-06 22:00:00,1160.7594710362334
1989-06-07 22:00:00,1765.7636258702378
1989-06-08 22:00:00,840.481905594865
1989-06-09 22:00:00,1856.859753284159
1989-06-12 22:00:00,604.6842448831827
1989-06-13 22:00:00,-1442.339039181854
1989-06-14 22:00:00,601.5941592147179
1989-06-15 22:00:00,-3374.380889315262
1989-06-16 22:00:00,-1968.2793228898934
1989-06-19 22:00:00,-409.5475697075166
1989-06-20 22:00:00,-426.8991762884418
1989-06-21 22:00:00,-1182.252779469149
1989-06-22 22:00:00,-547.3860023217412
1989-06-23 22:00:00,1364.8463001769137
1989-06-26 22:00:00,239.14392379824693
1989-06-27 22:00:00,533.6630299257569
1989-06-28 22:00:00,-1025.9564749575095
1989-06-29 22:00:00,-2145.713977762279
1989-06-30 22:00:00,-605.627051734799
1989-07-03 22:00:00,-358.75015021223226
1989-07-04 22:00:00,-227.38031865145828
1989-07-05 22:00:00,-409.61637227906135
1989-07-06 22:00:00,411.6108791703973
1989-07-07 22:00:00,939.8446603388522
1989-07-10 22:00:00,-7.43384894469655
1989-07-11 22:00:00,524.9223411625735
1989-07-12 22:00:00,-7.501702219856398
1989-07-13 22:00:00,4.296650637773155
1989-07-14 22:00:00,443.9576769517798
1989-07-17 22:00:00,158.46443992447652
1989-07-18 22:00:00,-815.612194638982
1989-07-19 22:00:00,1917.3033814828523
1989-07-20 22:00:00,-697.7462166660582
1989-07-21 22:00:00,895.6934928172819
1989-07-24 22:00:00,-418.77594782758854
1989-07-25 22:00:00,577.9428417786017
1989-07-26 22:00:00,516.8133678682937
1989-07-27 22:00:00,1511.3779601785532
1989-07-28 22:00:00,236.22791858384483
1989-07-31 22:00:00,1031.1632693296233
1989-08-01 22:00:00,4011.1162796178533
1989-08-02 22:00:00,-461.1934701714452
1989-08-03 22:00:00,415.0216913473339
1989-08-04 22:00:00,-825.860296981947
1989-08-07 22:00:00,1792.178709521959
1989-08-08 22:00:00,463.9959513751629
