DATETIME,PRICE,CARRY,FORWARD,PRICE_CONTRACT,CARRY_CONTRACT,FORWARD_CONTRACT
2019-04-26 22:00:00,92.6999969482422,92.6999969482422,92.6999969482422,29991200,29991200,29991200
2019-04-29 22:00:00,91.3499984741211,91.3499984741211,91.3499984741211,29991200,29991200,29991200
2019-04-30 22:00:00,91.8499984741211,91.8499984741211,91.8499984741211,29991200,29991200,29991200
2019-05-01 22:00:00,89.80000305175781,89.80000305175781,89.80000305175781,29991200,29991200,29991200
2019-05-02 22:00:00,90.25,90.25,90.25,29991200,29991200,29991200
2019-05-03 22:00:00,89.25,89.25,89.25,29991200,29991200,29991200
2019-05-06 22:00:00,88.80000305175781,88.80000305175781,88.80000305175781,29991200,29991200,29991200
2019-05-07 22:00:00,86.6500015258789,86.6500015258789,86.6500015258789,29991200,29991200,29991200
2019-05-08 22:00:00,87.19999694824219,87.19999694824219,87.19999694824219,29991200,29991200,29991200
2019-05-09 22:00:00,89.5,89.5,89.5,29991200,29991200,29991200
2019-05-10 22:00:00,89.44999694824219,89.44999694824219,89.44999694824219,29991200,29991200,29991200
2019-05-13 22:00:00,88.25,88.25,88.25,29991200,29991200,29991200
2019-05-14 22:00:00,89.55000305175781,89.55000305175781,89.55000305175781,29991200,29991200,29991200
2019-05-15 22:00:00,89.9000015258789,89.9000015258789,89.9000015258789,29991200,29991200,29991200
2019-05-16 22:00:00,90.0,90.0,90.0,29991200,29991200,29991200
2019-05-17 22:00:00,87.3499984741211,87.3499984741211,87.3499984741211,29991200,29991200,29991200
2019-05-20 22:00:00,88.25,88.25,88.25,29991200,29991200,29991200
2019-05-21 22:00:00,92.9000015258789,92.9000015258789,92.9000015258789,29991200,29991200,29991200
2019-05-22 22:00:00,91.75,91.75,91.75,29991200,29991200,29991200
2019-05-23 22:00:00,93.5,93.5,93.5,29991200,29991200,29991200
2019-05-24 22:00:00,93.3000030517578,93.3000030517578,93.3000030517578,29991200,29991200,29991200
2019-05-28 22:00:00,96.0500030517578,96.0500030517578,96.0500030517578,29991200,29991200,29991200
2019-05-29 22:00:00,99.5,99.5,99.5,29991200,29991200,29991200
2019-05-30 22:00:00,102.3499984741211,102.3499984741211,102.3499984741211,29991200,29991200,29991200
2019-05-31 22:00:00,104.5999984741211,104.5999984741211,104.5999984741211,29991200,29991200,29991200
2019-06-03 22:00:00,103.75,103.75,103.75,29991200,29991200,29991200
2019-06-04 22:00:00,105.6500015258789,105.6500015258789,105.6500015258789,29991200,29991200,29991200
2019-06-05 22:00:00,99.0999984741211,99.0999984741211,99.0999984741211,29991200,29991200,29991200
2019-06-06 22:00:00,102.0500030517578,102.0500030517578,102.0500030517578,29991200,29991200,29991200
2019-06-07 22:00:00,100.9499969482422,100.9499969482422,100.9499969482422,29991200,29991200,29991200
2019-06-10 22:00:00,98.5999984741211,98.5999984741211,98.5999984741211,29991200,29991200,29991200
2019-06-11 22:00:00,97.0,97.0,97.0,29991200,29991200,29991200
2019-06-12 22:00:00,99.0500030517578,99.0500030517578,99.0500030517578,29991200,29991200,29991200
2019-06-13 22:00:00,97.3499984741211,97.3499984741211,97.3499984741211,29991200,29991200,29991200
2019-06-14 22:00:00,96.0,96.0,96.0,29991200,29991200,29991200
2019-06-17 22:00:00,96.0500030517578,96.0500030517578,96.0500030517578,29991200,29991200,29991200
2019-06-18 22:00:00,94.3000030517578,94.3000030517578,94.3000030517578,29991200,29991200,29991200
2019-06-19 22:00:00,96.25,96.25,96.25,29991200,29991200,29991200
2019-06-20 22:00:00,101.0500030517578,101.0500030517578,101.0500030517578,29991200,29991200,29991200
2019-06-21 22:00:00,99.8000030517578,99.8000030517578,99.8000030517578,29991200,29991200,29991200
2019-06-24 22:00:00,102.0,102.0,102.0,29991200,29991200,29991200
2019-06-25 22:00:00,106.4499969482422,106.4499969482422,106.4499969482422,29991200,29991200,29991200
2019-06-26 22:00:00,104.9000015258789,104.9000015258789,104.9000015258789,29991200,29991200,29991200
2019-06-27 22:00:00,105.5500030517578,105.5500030517578,105.5500030517578,29991200,29991200,29991200
2019-06-28 22:00:00,108.25,108.25,108.25,29991200,29991200,29991200
2019-07-01 22:00:00,110.1500015258789,110.1500015258789,110.1500015258789,29991200,29991200,29991200
2019-07-02 22:00:00,108.25,108.25,108.25,29991200,29991200,29991200
2019-07-03 22:00:00,112.25,112.25,112.25,29991200,29991200,29991200
2019-07-05 22:00:00,109.4499969482422,109.4499969482422,109.4499969482422,29991200,29991200,29991200
2019-07-08 22:00:00,104.75,104.75,104.75,29991200,29991200,29991200
2019-07-09 22:00:00,105.9000015258789,105.9000015258789,105.9000015258789,29991200,29991200,29991200
